2020-05-08 23:34:59,"b'RT @azucenau: Ayer se registr\xc3\xb3 el n\xc3\xbamero m\xc3\xa1s alto de contagios y decesos por #COVID_19 en #M\xc3\xa9xico.\n\nSobre el tema, estoy conversando con el\xe2\x80\xa6'"
2020-05-08 23:34:58,"b'RT @ameb_vzla: En el marco del Plan Nacional de Protecci\xc3\xb3n y Prevenci\xc3\xb3n Contra el Covid-19 y el Plan Nacional Universidad en Casa, el Minis\xe2\x80\xa6'"
2020-05-08 23:34:58,"b'RT @CiroGomezL: Nuestra reportera Miriam Moreno, quien con sus cr\xc3\xb3nicas sobre los hospitales p\xc3\xbablicos document\xc3\xb3 como nadie la historia de e\xe2\x80\xa6'"
2020-05-08 23:34:58,b'RT @DemocracyNowEs: \xe2\x80\x9cUn costo terrible\xe2\x80\x9d: un art\xc3\xadculo sobre Mardi Gras desnuda c\xc3\xb3mo COVID-19 est\xc3\xa1 devastando a la poblaci\xc3\xb3n afroestadouniden\xe2\x80\xa6'
2020-05-08 23:34:58,"b'RT @GNBoficial: Abocados al cuidado de la salud del Pueblo, nuestra GNB mantiene aplanada la curva de contagios #COVID__19 gracias al cumpl\xe2\x80\xa6'"
2020-05-08 23:34:58,b'RT @abrahamendieta: La noticia: \xe2\x80\x9cM\xc3\xa9xico oculta los muertos por Covid-19\xe2\x80\x9d.\n\nLa fuente: \xe2\x80\x9cTres personas con conocimiento sospechan...\xe2\x80\x9d'
2020-05-08 23:34:58,"b'RT @CiroGomezL: Nuestra reportera Miriam Moreno, quien con sus cr\xc3\xb3nicas sobre los hospitales p\xc3\xbablicos document\xc3\xb3 como nadie la historia de e\xe2\x80\xa6'"
2020-05-08 23:34:58,b'RT @Reforma: Un grupo de m\xc3\xa9dicos cubanos que arrib\xc3\xb3 a M\xc3\xa9xico el pasado 6 de abril para apoyar t\xc3\xa9cnicamente a las autoridades mexicanas en l\xe2\x80\xa6'
2020-05-08 23:34:58,"b'RT @RedMasNoticias: #Colombia | Cuatro personas de una misma familia fallecieron a causa de #COVID19 en #SantaMarta, Magdalena.\n\nhttps://t.\xe2\x80\xa6'"
2020-05-08 23:34:58,"b'RT @lahoraecuador: En rueda de prensa, la ministra de Gobierno @MariaPaulaRomo inform\xc3\xb3 tambi\xc3\xa9n que se reabrir\xc3\xa1 la #construcci\xc3\xb3n en #Guayas\xe2\x80\xa6'"
2020-05-08 23:34:58,b'RT @PerroLo20869702: #PreciosInjustosParaElPueblo\nSe\xc3\xb1or presidente @NicolasMaduro as\xc3\xad como sus ministro y la vicepresidenta sale todos los\xe2\x80\xa6'
