2020-05-11 23:31:59,b'RT @BrunoBaschetti: Recorr\xc3\xad las instalaciones del @PJSMiguel y me reun\xc3\xad con su presidente @juanjo_castro. Pude apreciar los avances de obra\xe2\x80\xa6';;;
2020-05-11 23:31:59,b'RT @DannasGuate: Por si alguien no ha revisado a detalle lo q @BancoIndustrial esta cobrando en su cuota de prestamo les encargo hecharle u\xe2\x80\xa6';;;
"2020-05-11 23:32:00,""b'RT @HarmaninChile: Dinamarca lo hizo desde el principio, Alemania sigui\xc3\xb3, y ahora tambi\xc3\xa9n los Pa\xc3\xadses Bajos con las nuevas medidas financier\xe2\x80\xa6'""";;;
"2020-05-11 23:32:00,""b'RT @HerreraenCOPE: """"La econom\xc3\xada espa\xc3\xb1ola se recuperar\xc3\xada de la Covid-19 en forma de V y en poco tiempo superar\xc3\xadamos el bache""""\n\n\xe2\x9e\xa1El profesor\xe2\x80\xa6'""";;;
"2020-05-11 23:32:00,""b'RT @jesuscasique1: \xf0\x9f\x93\x8dFMI\nCOVID-19\nInflaci\xc3\xb3n proyecci\xc3\xb3n a\xc3\xb1o 2020\n \n\xf0\x9f\x87\xa6\xf0\x9f\x87\xb7Argentina \xc2\xbf ?\n\xf0\x9f\x87\xa7\xf0\x9f\x87\xb4Bolivia 2,3%\n\xf0\x9f\x87\xa7\xf0\x9f\x87\xb7Brasil 3,6%\n\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1Chile 3,4%\n\xf0\x9f\x87\xa8\xf0\x9f\x87\xb4Colombia 3,5%\xe2\x80\xa6'""";;;
"2020-05-11 23:32:00,""b'RT @MinSaludCol: #ReporteCOVID19 \xf0\x9f\xa6\xa0 Para este 11 de mayo, confirmamos en Colombia:\n\n120 recuperados,\n550 nuevos casos y \n16 fallecidos.\n\nAs\xc3\xad\xe2\x80\xa6'""";;;
2020-05-11 23:32:00,b'Implicaciones econ\xc3\xb3micas del COVID-19 en el Brexit https://t.co/tSUkUQDEGF';;;
2020-05-11 23:32:00,b'RT @GobAntioquia: \xf0\x9f\x94\x8aSeis (6) casos nuevos registrados hoy elevan a 474 la cifra de contagiados por COVID-19 en Antioquia\n\n\xe2\x9c\x85 Medell\xc3\xadn (5)\n\xe2\x9c\x85 C\xe2\x80\xa6';;;
2020-05-11 23:32:00,b'RT @InterferenciaCL: La labor de Luis Escobar ha sido cuestionada por profesionales y t\xc3\xa9cnicos que trabajan en ese centro asistencial. Acus\xe2\x80\xa6';;;
2020-05-11 23:32:00,b'RT @mjtrezza1: #11Mayo \n\nREPORTE COVID-19 \xe2\x9a\x95\xef\xb8\x8f\nVP  Delcy Rodr\xc3\xadguez informa de 8 nuevos casos para llevar a Venezuela a 422 casos. 3 del estad\xe2\x80\xa6';;;
2020-05-11 23:32:00,b'RT @PanAmPost_es: Un informe de inteligencia alemana revel\xc3\xb3 y difundi\xc3\xb3 una conversaci\xc3\xb3n entre Xi Jinping y Tedros Adhanom del pasado 21 de\xe2\x80\xa6';\xe2\x80\xa6 https://t.co/cOl6ailmR4';;
2020-05-11 23:32:00,b'RT @UNALmedellin: #SomosUNAL as\xc3\xad se procesan las pruebas de #Covid_19 en nuestro Laboratorio Gen\xc3\xb3mico One Health. Gracias a quienes cada d\xc3\xad\xe2\x80\xa6';;;
"2020-05-11 23:32:01,""b'RT @MinSaludCol: #ReporteCOVID19 \xf0\x9f\xa6\xa0 Para este 11 de mayo, confirmamos en Colombia:\n\n120 recuperados,\n550 nuevos casos y \n16 fallecidos.\n\nAs\xc3\xad\xe2\x80\xa6'""";" se revertir\xc3\xada desarrollo de una d\xc3\xa9cada, alerta Coneval\nhttps:/\xe2\x80\xa6'""";;
"2020-05-11 23:32:01,""b'RT @MSALUDTUC: CORONAVIRUS: Situaci\xc3\xb3n COVID-19 en Tucum\xc3\xa1n, aqu\xc3\xad: https://t.co/PS5jljGe88 https://t.co/HEWjqDhCAE'""";;;
